,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
5279,57,INACTIVE,ANDERSON,VIS-A-VIS,,,Horse,N,ROYAL CARRIAGE LIMITED.,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,57Horse Drawn Carriage
5302,15,INACTIVE,SCHROCK,VIS-A-VIS,,WHITE,Horse,N,CHICAGO HORSE & CARRIAGE LTD,990 N. LAKE SHORE DR.,CHICAGO,IL,60611.0,,,15Horse Drawn Carriage
5721,34,INACTIVE,SCHROCK,COACH,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,34Horse Drawn Carriage
5882,55,INACTIVE,MARTIN,VIS-A-VIS,,BLACK,Horse,N,GOLD COAST HORSE & CARRIAGE,2026 W. CARROLL AVE.,CHICAGO,IL,60612.0,,,55Horse Drawn Carriage
6107,58,INACTIVE,MARTIN,VIS-A-VIS,,,Horse,N,ROYAL CARRIAGE LIMITED.,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,58Horse Drawn Carriage
6393,48,INACTIVE,MARTIN,VIS-A-VIS,1995.0,BLACK,Horse,N,GREAT LAKES HORSE AND CARRIAGE LLC,2844 N. HARDING AVE.,CHICAGO,IL,60618.0,,,48Horse Drawn Carriage
7317,38,INACTIVE,SCHROCK,VIS-A-VIS,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,38Horse Drawn Carriage
7813,42,INACTIVE,ANDERSON,COACH,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,42Horse Drawn Carriage
7908,31,INACTIVE,MILLER,LANDAU,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,31Horse Drawn Carriage
7991,46,INACTIVE,KIMBALL,COACH,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,46Horse Drawn Carriage
7993,30,INACTIVE,MILLER,LANDAU,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,30Horse Drawn Carriage
8202,25,INACTIVE,MILLER,COACH,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,25Horse Drawn Carriage
9108,26,INACTIVE,ANDERSON,VIS-A-VIS,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,26Horse Drawn Carriage
9321,40,INACTIVE,YODER,COACH,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,40Horse Drawn Carriage
9464,22,INACTIVE,VICTORIA,VIS-A-VIS,,,Horse,N,CHICAGO HORSE & CARRIAGE LTD,990 N. LAKE SHORE DR.,CHICAGO,IL,60611.0,,,22Horse Drawn Carriage
9806,17,INACTIVE,YODER,VIS-A-VIS,,,Horse,N,CHICAGO HORSE & CARRIAGE LTD,990 N. LAKE SHORE DR.,CHICAGO,IL,60611.0,,,17Horse Drawn Carriage
10033,35,INACTIVE,,,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,35Horse Drawn Carriage
10218,3,INACTIVE,MARTIN,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,3Horse Drawn Carriage
10433,8,INACTIVE,TROYER,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,8Horse Drawn Carriage
10467,13,INACTIVE,MARTIN,VIS-A-VIS,,,Horse,N,CHICAGO HORSE & CARRIAGE LTD,990 N. LAKE SHORE DR.,CHICAGO,IL,60611.0,,,13Horse Drawn Carriage
11005,14,INACTIVE,SCHROCK,VIS-A-VIS,,,Horse,N,CHICAGO HORSE & CARRIAGE LTD,990 N. LAKE SHORE DR.,CHICAGO,IL,60611.0,,,14Horse Drawn Carriage
11146,5,INACTIVE,MARTIN,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,5Horse Drawn Carriage
11404,14,INACTIVE,SCHROCK,VIS-A-VIS,,,Horse,N,CHICAGO HORSE & CARRIAGE LTD,990 N. LAKE SHORE DR.,CHICAGO,IL,60611.0,,,14Horse Drawn Carriage
11713,27,INACTIVE,YODER,COACH,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,27Horse Drawn Carriage
12064,10,INACTIVE,TROYER,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,10Horse Drawn Carriage
12146,23,INACTIVE,MARTIN,VIS-A-VIS,1995.0,BLACK,Horse,N,GREAT LAKES HORSE AND CARRIAGE LLC,2844 N. HARDING AVE.,CHICAGO,IL,60618.0,,,23Horse Drawn Carriage
12169,12,INACTIVE,STUDEBAKER,VIS-A-VIS,1991.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,12Horse Drawn Carriage
12391,6,INACTIVE,MARTIN,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,6Horse Drawn Carriage
12642,2,INACTIVE,MARTIN,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,2Horse Drawn Carriage
13518,17,INACTIVE,YODER,VIS-A-VIS,,,Horse,N,CHICAGO HORSE & CARRIAGE LTD,990 N. LAKE SHORE DR.,CHICAGO,IL,60611.0,,,17Horse Drawn Carriage
13543,18,INACTIVE,YODER,VIS-A-VIS,,,Horse,N,CHICAGO HORSE & CARRIAGE LTD,990 N. LAKE SHORE DR.,CHICAGO,IL,60611.0,,,18Horse Drawn Carriage
13572,9,INACTIVE,TROYER,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,9Horse Drawn Carriage
13855,56,INACTIVE,ANDERSON,VIS-A-VIS,,,Horse,N,ROYAL CARRIAGE LIMITED.,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,56Horse Drawn Carriage
14326,21,INACTIVE,TROYER,VIS-A-VIS,,,Horse,N,CHICAGO HORSE & CARRIAGE LTD,990 N. LAKE SHORE DR.,CHICAGO,IL,60611.0,,,21Horse Drawn Carriage
14564,41,INACTIVE,YODER,COACH,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,41Horse Drawn Carriage
14566,36,INACTIVE,SCHWARTZ,COACH,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,36Horse Drawn Carriage
14768,7,INACTIVE,TROYER,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,7Horse Drawn Carriage
15159,10,INACTIVE,TROYER,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,10Horse Drawn Carriage
15351,37,INACTIVE,MILLER,COACH,,,Horse,N,COACH HORSE LIVERY LIMITED,1410 N. ORLEANS ST.,CHICAGO,IL,60610.0,,,37Horse Drawn Carriage
15431,49,INACTIVE,SCHWARTZ,VIS-A-VIS,2015.0,BLACK/RED,Horse,N,GREAT LAKES HORSE AND CARRIAGE LLC,2844 N. HARDING AVE.,CHICAGO,IL,60618.0,,,49Horse Drawn Carriage
15499,4,INACTIVE,MARTIN,VIS-A-VIS,2015.0,,Horse,N,ANTIQUE COACH & CARRIAGE CO,1621 W. BERWYN AVE.,CHICAGO,IL,60640.0,,,4Horse Drawn Carriage
15501,0,INACTIVE,MARTIN,VIS-A-VIS,2010.0,GREEN,Horse,N,GREAT LAKES HORSE AND CARRIAGE LLC,2844 N. HARDING AVE.,CHICAGO,IL,60618.0,,,0Horse Drawn Carriage
15769,60,INACTIVE,MARTIN,VIS-A-VIS,,,Horse,N,"STEP-IN-TIME CARRIAGE, LTD",1541 N. WELLS ST.,CHICAGO,IL,60610.0,,,60Horse Drawn Carriage
